group,time,pulserate,systolicbloodpressure,diastolicbloodpressure,quaternion,euler,acceleration
18,2019-03-09T17:42:05.128Z,79,110,65,"[-0.9486379027366638, -0.17808125913143158, -0.2325526922941208, -0.11955107003450394]","[-18.815547943115234, -28.933643341064453, -9.470023155212402]","[0.03872694820165634, -0.01616680435836315, 0.07464244961738586]"
18,2019-03-09T17:42:06.134Z,79,109,65,"[-0.9492610692977905, -0.17752617597579956, -0.23145100474357605, -0.1175517663359642]","[-18.807758331298828, -28.760665893554688, -9.255598068237305]","[0.03748258575797081, -0.01790836825966835, 0.07053229957818985]"
18,2019-03-09T17:42:07.140Z,78,109,65,"[-0.9576948285102844, -0.15629291534423828, -0.1810188591480255, -0.1600794494152069]","[-15.247726440429688, -23.375804901123047, -15.806389808654785]","[0.03995853662490845, -0.034157294780015945, 0.06860345602035522]"
18,2019-03-09T17:42:08.146Z,78,110,65,"[-0.9481614828109741, -0.18696680665016174, -0.21856653690338135, -0.1351367086172104]","[-19.496902465820312, -27.710548400878906, -11.37001895904541]","[-0.014575866051018238, -0.053937964141368866, 0.07992886006832123]"
18,2019-03-09T17:42:09.153Z,77,110,65,"[-0.9466063380241394, -0.1791369467973709, -0.2225336730480194, -0.14941658079624176]","[-18.046964645385742, -28.348655700683594, -13.346060752868652]","[0.037382494658231735, -0.024494800716638565, 0.07179660350084305]"
18,2019-03-09T17:42:10.159Z,76,111,65,"[-0.9072620272636414, -0.04287642613053322, -0.33778154850006104, 0.2468620389699936]","[-17.661375045776367, -36.280853271484375, 36.270511627197266]","[0.1843162626028061, 0.05750320851802826, 0.016632046550512314]"
18,2019-03-09T17:42:11.166Z,75,111,65,"[-0.5863075852394104, 0.0825272649526596, -0.6785203218460083, 0.434790700674057]","[-82.42461395263672, -60.158748626708984, 126.91401672363281]","[0.10042466223239899, -0.13949257135391235, -0.012982058338820934]"
18,2019-03-09T17:42:12.174Z,75,111,66,"[-0.5683124661445618, 0.01701843924820423, -0.7392506003379822, 0.3608875572681427]","[-100.31199645996094, -58.488399505615234, 132.55224609375]","[0.051083751022815704, 0.2786180377006531, 0.08778101950883865]"
18,2019-03-09T17:42:13.179Z,75,111,66,"[-0.6480904221534729, 0.041678112000226974, -0.6918832659721375, 0.31549862027168274]","[-84.16109466552734, -67.38426208496094, 114.01199340820312]","[0.037969402968883514, -0.04937514662742615, 0.004272325895726681]"
18,2019-03-09T17:42:14.185Z,75,111,66,"[-0.9470850825309753, 0.03946738690137863, -0.2669164538383484, 0.17386183142662048]","[-1.2106026411056519, -31.285913467407227, 21.143592834472656]","[-0.19212904572486877, 0.08897607028484344, 0.06470341980457306]"
18,2019-03-09T17:42:15.193Z,75,111,66,"[-0.93377685546875, 0.027085542678833008, -0.2785106301307678, 0.22306762635707855]","[-4.9920501708984375, -32.155399322509766, 28.310518264770508]","[-0.012291875667870045, 0.04730917513370514, 0.09293879568576813]"
18,2019-03-09T17:42:16.199Z,75,111,66,"[-0.8557946085929871, -0.04936777800321579, -0.23481491208076477, 0.45830169320106506]","[-18.713045120239258, -20.894975662231445, 59.82103729248047]","[0.07617007195949554, -0.024930482730269432, 0.050309307873249054]"
18,2019-03-09T17:42:17.206Z,75,111,66,"[-0.7096785306930542, -0.08397337794303894, -0.6299874186515808, 0.304007887840271]","[-69.06562805175781, -57.47106170654297, 87.72026062011719]","[0.052428677678108215, 0.04784707352519035, -0.018059013411402702]"
18,2019-03-09T17:42:18.212Z,75,111,66,"[-0.7346686124801636, -0.21840500831604004, -0.6343240737915039, 0.10096649080514908]","[-77.4607162475586, -62.61463928222656, 67.65453338623047]","[0.09153714776039124, -0.04108583554625511, 0.015873536467552185]"
18,2019-03-09T17:42:19.216Z,76,112,66,"[-0.7161824107170105, -0.15574409067630768, -0.6583437323570251, 0.17149420082569122]","[-79.32014465332031, -62.819252014160156, 80.63314056396484]","[0.03195822983980179, -0.05765075236558914, -0.014404045417904854]"
18,2019-03-09T17:42:20.221Z,76,112,66,"[-0.6954750418663025, 0.0006818408728577197, -0.6786975860595703, 0.23597393929958344]","[-76.15001678466797, -70.79650115966797, 95.69292449951172]","[-0.03103060834109783, -0.058496661484241486, -0.14416256546974182]"
18,2019-03-09T17:42:21.228Z,76,113,66,"[-0.6942213773727417, 0.03415090963244438, -0.6726869940757751, 0.25373753905296326]","[-72.50566101074219, -72.04857635498047, 96.29248046875]","[0.06417921185493469, -0.02426045574247837, 0.04004992917180061]"
18,2019-03-09T17:42:22.233Z,76,114,66,"[-0.6979772448539734, 0.032238200306892395, -0.6695950031280518, 0.2518553137779236]","[-70.90074157714844, -71.98265075683594, 94.3716812133789]","[0.060812585055828094, -0.028922805562615395, 0.010253138840198517]"
18,2019-03-09T17:42:23.238Z,76,114,67,"[-0.6979798078536987, 0.03222566470503807, -0.6696764230728149, 0.2516331672668457]","[-70.9241714477539, -72.00054168701172, 94.3748550415039]","[0.06208014115691185, -0.03302741050720215, 0.02277659997344017]"
18,2019-03-09T17:42:24.245Z,76,115,67,"[-0.6969404816627502, 0.03190270811319351, -0.6718730330467224, 0.24868233501911163]","[-71.81962585449219, -72.24671936035156, 94.98815155029297]","[0.058006465435028076, -0.022428544238209724, 0.016815148293972015]"
18,2019-03-09T17:42:25.251Z,76,115,66,"[-0.6812955141067505, 0.09581603109836578, -0.6840676665306091, 0.24229560792446136]","[-77.17560577392578, -78.10755920410156, 104.99287414550781]","[-0.04098701477050781, -0.002861645771190524, -0.04786252602934837]"
18,2019-03-09T17:42:26.258Z,75,115,66,"[-0.5645222663879395, 0.056885864585638046, -0.8187227249145508, 0.08815789967775345]","[-167.0006866455078, -69.13211822509766, 178.9727325439453]","[0.009836642071604729, -0.0659017339348793, -0.03214666247367859]"
18,2019-03-09T17:42:27.264Z,75,115,66,"[-0.566869854927063, 0.1641199290752411, -0.7973679304122925, 0.12620516121387482]","[-177.3270721435547, -70.98499298095703, -158.64512634277344]","[0.030723821371793747, -0.07800792157649994, 0.026662329211831093]"
18,2019-03-09T17:42:28.271Z,75,115,66,"[-0.5658734440803528, 0.18157880008220673, -0.7935599088668823, 0.13068720698356628]","[-179.6628875732422, -71.00888061523438, -154.46401977539062]","[0.10483429580926895, -0.01663828454911709, 0.07237616926431656]"
18,2019-03-09T17:42:29.277Z,74,115,66,"[-0.5693039894104004, 0.18019472062587738, -0.7894412279129028, 0.1421455591917038]","[-176.4605712890625, -71.82201385498047, -156.84799194335938]","[0.06538261473178864, -0.049123138189315796, 0.016958486288785934]"
18,2019-03-09T17:42:30.283Z,74,115,66,"[-0.571914553642273, 0.1722356081008911, -0.789033055305481, 0.14379005134105682]","[-174.39112854003906, -72.18521881103516, -159.46304321289062]","[0.04903372749686241, -0.010473480448126793, 0.022288169711828232]"
18,2019-03-09T17:42:31.290Z,74,115,66,"[-0.5727422833442688, 0.16824893653392792, -0.7888345122337341, 0.14628326892852783]","[-172.79672241210938, -72.33023834228516, -161.18841552734375]","[0.03173581883311272, 0.00023624597815796733, -0.0058492557145655155]"
18,2019-03-09T17:42:32.295Z,73,116,66,"[-0.57366544008255, 0.1709231287240982, -0.7872375249862671, 0.14815661311149597]","[-172.88941955566406, -72.5289535522461, -160.7200469970703]","[0.035718806087970734, 0.002977874595671892, 0.0044525740668177605]"
18,2019-03-09T17:42:33.304Z,73,115,66,"[-0.5721575617790222, 0.1764533817768097, -0.7869221568107605, 0.14917555451393127]","[-173.76478576660156, -72.3889389038086, -159.28773498535156]","[0.04868929088115692, -0.014984656125307083, -0.004473008681088686]"
18,2019-03-09T17:42:34.307Z,72,115,66,"[-0.5730518698692322, 0.17586740851402283, -0.785992443561554, 0.15132121741771698]","[-173.03936767578125, -72.56432342529297, -159.8881378173828]","[0.04804287105798721, -0.01585257053375244, 0.0006983367493376136]"
17,2019-03-09T16:58:49.498Z,82,110,64,"[0.9399365782737732, -0.08538049459457397, 0.20038892328739166, -0.262818843126297]","[3.4882514476776123, -24.9346981048584, 30.47195053100586]","[-0.09915395081043243, -0.06297951936721802, 0.11800763010978699]"
17,2019-03-09T16:58:50.504Z,83,110,64,"[0.9389976263046265, -0.08312074840068817, 0.19534561038017273, -0.27058202028274536]","[3.169689655303955, -24.320484161376953, 31.46662139892578]","[-0.09016656130552292, -0.06046394631266594, 0.11136775463819504]"
17,2019-03-09T16:58:51.509Z,83,111,64,"[0.9365963935852051, -0.08651646226644516, 0.19384971261024475, -0.27879101037979126]","[3.394881010055542, -24.29017448425293, 32.421958923339844]","[-0.08727174997329712, -0.052877288311719894, 0.10777769982814789]"
17,2019-03-09T16:58:52.515Z,84,111,64,"[0.933386504650116, -0.09200946241617203, 0.19374848902225494, -0.2877248227596283]","[3.797459363937378, -24.4960994720459, 33.440120697021484]","[-0.08786143362522125, -0.053021132946014404, 0.10822085291147232]"
17,2019-03-09T16:58:53.522Z,85,111,64,"[0.9322876930236816, -0.042608778923749924, 0.20168618857860565, -0.2972322106361389]","[-2.5310986042022705, -23.665014266967773, 35.897037506103516]","[-0.09922819584608078, -0.07311612367630005, 0.10766597092151642]"
17,2019-03-09T16:58:54.528Z,86,112,64,"[0.9181730151176453, -0.04600217938423157, 0.20999564230442047, -0.3327822685241699]","[-3.48618221282959, -24.597570419311523, 40.605316162109375]","[-0.10686198621988297, -0.06475997716188431, 0.11772643029689789]"
17,2019-03-09T16:58:55.533Z,87,113,64,"[0.9174251556396484, -0.044412773102521896, 0.20296373963356018, -0.3393588066101074]","[-3.5238685607910156, -23.737808227539062, 41.34006118774414]","[-0.09306436032056808, -0.06252015382051468, 0.11127506196498871]"
17,2019-03-09T16:58:56.538Z,88,113,64,"[0.9177674651145935, -0.04575606808066368, 0.1933419406414032, -0.3438432514667511]","[-3.0435214042663574, -22.727689743041992, 41.68893814086914]","[-0.07373706996440887, -0.05144434794783592, 0.09954746067523956]"
17,2019-03-09T16:58:57.544Z,88,114,64,"[0.9153120517730713, -0.04598863050341606, 0.189432755112648, -0.3524259328842163]","[-3.056229591369629, -22.28386116027832, 42.71885299682617]","[-0.0700378343462944, -0.06403028964996338, 0.09223538637161255]"
17,2019-03-09T16:58:58.550Z,88,114,64,"[0.9164683222770691, -0.03403331711888313, 0.17752212285995483, -0.3569504916667938]","[-3.93867826461792, -20.46794319152832, 43.271690368652344]","[-0.03864753618836403, -0.035732805728912354, 0.08673164993524551]"
17,2019-03-09T16:58:59.556Z,88,114,64,"[0.9180431962013245, -0.02364577353000641, 0.1675587296485901, -0.3585549294948578]","[-4.653866767883301, -18.941890716552734, 43.44447708129883]","[-0.011820893734693527, -0.021618319675326347, 0.07973871380090714]"
17,2019-03-09T16:59:00.561Z,87,113,64,"[0.9191182851791382, -0.01611301489174366, 0.16140972077846527, -0.35903871059417725]","[-5.204039096832275, -17.955591201782227, 43.49733352661133]","[0.001963662449270487, -0.015123969875276089, 0.0695173516869545]"
17,2019-03-09T16:59:01.566Z,86,113,64,"[0.9198213219642639, -0.012253441847860813, 0.158122718334198, -0.35885369777679443]","[-5.470036506652832, -17.438610076904297, 43.46446228027344]","[0.011745424009859562, -0.01196654886007309, 0.07221376895904541]"
17,2019-03-09T16:59:02.571Z,85,112,63,"[0.9201198220252991, -0.010185496881604195, 0.1565115749835968, -0.35885927081108093]","[-5.621528625488281, -17.177278518676758, 43.4626350402832]","[0.016169685870409012, -0.009467015042901039, 0.07031681388616562]"
17,2019-03-09T16:59:03.578Z,84,111,63,"[0.9231378436088562, -0.0042464397847652435, 0.1564309298992157, -0.35118070244789124]","[-6.123586177825928, -16.965585708618164, 42.56985855102539]","[0.01746455207467079, -0.026805926114320755, 0.08698388934135437]"
17,2019-03-09T16:59:04.583Z,83,111,63,"[0.9231883883476257, -0.005260659847408533, 0.15533629059791565, -0.3515198230743408]","[-5.968332290649414, -16.888364791870117, 42.57720947265625]","[0.023299217224121094, -0.023422125726938248, 0.09955006092786789]"
17,2019-03-09T16:59:05.588Z,82,110,63,"[0.9229546189308167, -0.006341906264424324, 0.15545105934143066, -0.3520647883415222]","[-5.865082263946533, -16.942636489868164, 42.63341522216797]","[0.02034333534538746, -0.009285845793783665, 0.06909447908401489]"
17,2019-03-09T16:59:06.594Z,81,109,63,"[0.9228474497795105, -0.006224382668733597, 0.15557971596717834, -0.35229092836380005]","[-5.888149738311768, -16.950077056884766, 42.66618728637695]","[0.018634028732776642, -0.008861794136464596, 0.06994184851646423]"
17,2019-03-09T16:59:07.599Z,80,109,63,"[0.9227921962738037, -0.006138168275356293, 0.15553472936153412, -0.352457195520401]","[-5.898677825927734, -16.9405574798584, 42.687564849853516]","[0.0192129984498024, -0.008483057841658592, 0.06845386326313019]"
17,2019-03-09T16:59:08.605Z,79,109,63,"[0.9228030443191528, -0.00535582983866334, 0.15537689626216888, -0.35251110792160034]","[-5.97832727432251, -16.890321731567383, 42.702171325683594]","[0.020854106172919273, -0.003584933001548052, 0.06814131885766983]"
17,2019-03-09T16:59:18.403Z,80,109,63,"[0.9230175018310547, -0.0026231349911540747, 0.15488429367542267, -0.35219714045524597]","[-6.249726295471191, -16.72447395324707, 42.6904296875]","[0.02134324051439762, -0.005330308806151152, 0.06606777757406235]"
17,2019-03-09T16:59:19.408Z,80,108,64,"[0.9232146143913269, -0.002543576993048191, 0.15474197268486023, -0.35174304246902466]","[-6.243504524230957, -16.70891761779785, 42.631290435791016]","[0.022324152290821075, -0.007390577346086502, 0.06888733804225922]"
17,2019-03-09T16:59:20.414Z,81,107,64,"[0.9231188893318176, -0.0031802882440388203, 0.15523535013198853, -0.35177165269851685]","[-6.19681453704834, -16.7884578704834, 42.6358642578125]","[0.02108929678797722, -0.00668647326529026, 0.06824931502342224]"
17,2019-03-09T16:59:21.419Z,82,105,65,"[0.9232879281044006, -0.0025798396673053503, 0.1547701358795166, -0.3515380620956421]","[-6.237019062042236, -16.714845657348633, 42.605411529541016]","[0.02150142565369606, -0.0065922606736421585, 0.06819052994251251]"
17,2019-03-09T16:59:22.426Z,82,105,65,"[0.923072874546051, -0.003381950780749321, 0.15554791688919067, -0.3517525792121887]","[-6.1886820793151855, -16.830623626708984, 42.63682174682617]","[0.021606454625725746, -0.0068565858528018, 0.06714171171188354]"
17,2019-03-09T16:59:23.435Z,82,105,65,"[0.9229463338851929, -0.002215777523815632, 0.15609803795814514, -0.3518502712249756]","[-6.343821048736572, -16.839969635009766, 42.67618942260742]","[0.020721478387713432, -0.006675880867987871, 0.07145023345947266]"
17,2019-03-09T16:59:24.440Z,82,105,65,"[0.9225084185600281, -0.0036438137758523226, 0.15575987100601196, -0.35313451290130615]","[-6.195525646209717, -16.855152130126953, 42.812320709228516]","[0.028912238776683807, 0.003756497986614704, 0.07884059101343155]"
17,2019-03-09T16:59:25.445Z,82,105,65,"[0.9170815944671631, 0.025017207488417625, 0.16010650992393494, -0.36428219079971313]","[-9.73394775390625, -15.987931251525879, 44.69804763793945]","[0.1729419231414795, -0.48118412494659424, -0.6654499173164368]"
17,2019-03-09T16:59:26.452Z,82,105,65,"[0.8875948786735535, 0.09865620732307434, 0.16797326505184174, -0.41740554571151733]","[-18.842710494995117, -12.463942527770996, 52.44814682006836]","[0.07681649923324585, -0.009317491203546524, -0.006718942895531654]"
17,2019-03-09T16:59:27.459Z,84,94,70,"[0.953928530216217, -0.0066969431936740875, 0.28578582406044006, -0.09111582487821579]","[-2.6898245811462402, -33.12442398071289, 11.712347030639648]","[0.049520108848810196, -0.0070464336313307285, 0.05322544649243355]"
17,2019-03-09T16:59:28.465Z,83,93,70,"[0.946299135684967, -0.09956122189760208, 0.2714182138442993, 0.14469903707504272]","[17.77391815185547, -29.0041446685791, -22.019607543945312]","[0.009208772331476212, -0.002976523246616125, 0.09691490978002548]"
17,2019-03-09T16:59:29.471Z,83,93,70,"[0.9772069454193115, -0.08155927807092667, 0.16715878248214722, 0.10233567655086517]","[11.75024127960205, -18.059513092041016, -13.830467224121094]","[0.01868293434381485, -0.07159934937953949, 0.08113008737564087]"
17,2019-03-09T16:59:30.477Z,82,94,70,"[0.977898359298706, -0.12534654140472412, 0.12039470672607422, 0.11622525751590729]","[16.20916748046875, -11.90740966796875, -15.257512092590332]","[0.057791877537965775, -0.04723862186074257, 0.12614047527313232]"
17,2019-03-09T16:59:31.483Z,81,94,70,"[0.9757484793663025, -0.12146832793951035, 0.15197746455669403, 0.10031665116548538]","[16.143041610717773, -15.795995712280273, -13.994009017944336]","[-0.017727427184581757, -0.05092882364988327, 0.11412358283996582]"
17,2019-03-09T16:59:32.490Z,81,95,70,"[0.9859726428985596, -0.08415314555168152, 0.10512202978134155, -0.09861832112073898]","[8.568628311157227, -12.93779468536377, 10.450261116027832]","[-0.0174875371158123, 0.17047467827796936, 0.02246544137597084]"
17,2019-03-09T16:59:33.496Z,82,95,70,"[0.9171937108039856, -0.16511665284633636, 0.11830483376979828, -0.34277740120887756]","[13.589469909667969, -19.28173065185547, 38.66484832763672]","[0.011654268950223923, -0.13644573092460632, 0.01764800027012825]"
